semantic_type,clique_preferred_id,clique_preferred_label,clique_biolink_type,change_kind,added_kind,added_id,added_id_label,added_id_biolink_type,equivalent_ids
anatomy,UBERON:0006291,scapula pre-cartilage condensation,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:18027,scapula pre-cartilage condensation,biolink:AnatomicalEntity,UBERON:0006291|EHDAA2:0001778|EHDAA:6041|EMAPA:18027|VHOG:0000960
anatomy,UBERON:0006292,shoulder joint primordium,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:17712,shoulder joint primordium,biolink:AnatomicalEntity,UBERON:0006292|EHDAA2:0001836|EHDAA:8493|EMAPA:17712
anatomy,UBERON:0006293,spleen primordium,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:18535,spleen primordium,biolink:AnatomicalEntity,UBERON:0006293|EHDAA2:0001904|EHDAA:3003|EMAPA:18535|XAO:0000326
anatomy,UBERON:0006294,stapes pre-cartilage condensation,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:17827,stapes pre-cartilage condensation,biolink:AnatomicalEntity,UBERON:0006294|EHDAA2:0001910|EHDAA:5699|EMAPA:17827|VHOG:0000956
anatomy,UBERON:0006295,sternebral bone pre-cartilage condensation,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:18345,sternebra pre-cartilage condensation,biolink:AnatomicalEntity,UBERON:0006295|EHDAA2:0001912|EHDAA:9565|EMAPA:18345|VHOG:0000961
anatomy,UBERON:0006296,subcardinal vein,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:16829,subcardinal vein,biolink:AnatomicalEntity,UBERON:0006296|UMLS:C0231088|NCIT:C34307|EHDAA:2631|EMAPA:16829|FMA:323170|FMA:327566|SCTID:308830006|SNOMEDCT:50347005|VHOG:0001336
anatomy,UBERON:0006297,sublingual gland primordium,biolink:AnatomicalEntity,expanded,promoted,EMAPA:17752,sublingual gland primordium,biolink:AnatomicalEntity,UBERON:0006297|EMAPA:17752|EHDAA2:0001935|EHDAA:7989
anatomy,UBERON:0006298,submandibular gland primordium,biolink:AnatomicalEntity,expanded,promoted,EMAPA:17755,submandibular gland primordium,biolink:AnatomicalEntity,UBERON:0006298|EMAPA:17755|EHDAA2:0001939|EHDAA:9255
anatomy,UBERON:0006300,supracardinal vein,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:16830,supracardinal vein,biolink:AnatomicalEntity,UBERON:0006300|UMLS:C0231090|NCIT:C34308|EHDAA2:0001964|EHDAA:7492|EMAPA:16830|FMA:323171|FMA:327563|SCTID:308829001|SNOMEDCT:4766002
anatomy,UBERON:0006301,telencephalic part of interventricular foramen,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:16915,telencephalic part of interventricular foramen,biolink:AnatomicalEntity,UBERON:0006301|EHDAA2:0001980|EHDAA:5474|EMAPA:16915|VHOG:0000809
anatomy,UBERON:0006303,tracheal diverticulum,biolink:AnatomicalEntity,expanded,promoted,EMAPA:16740,tracheal diverticulum,biolink:AnatomicalEntity,UBERON:0006303|EMAPA:16740|RETIRED_EHDAA2:0002072
anatomy,UBERON:0006304,future trigeminal ganglion,biolink:AnatomicalEntity,expanded,promoted,EMAPA:16663,trigeminal preganglion,biolink:AnatomicalEntity,UBERON:0006304|EMAPA:16663|EHDAA:924|RETIRED_EHDAA2:0002089
anatomy,UBERON:0006305,tunica vasculosa lentis,biolink:AnatomicalEntity,expanded,promoted,EMAPA:18235,tunica vasculosa lentis,biolink:AnatomicalEntity,UBERON:0006305|EMAPA:18235|EHDAA2:0002097|EHDAA:5705|VHOG:0000978|Wikipedia:Tunica_vasculosa_lentis
anatomy,UBERON:0006306,ulna cartilage element,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:18055,ulna cartilage condensation,biolink:AnatomicalEntity,UBERON:0006306|EHDAA2:0002098|EHDAA:7269|EMAPA:18055|VHOG:0001155
anatomy,UBERON:0006307,urogenital membrane,biolink:AnatomicalEntity,expanded,promoted,EMAPA:17378,urogenital membrane,biolink:AnatomicalEntity,UBERON:0006307|EMAPA:17378|EHDAA2:0004025|EHDAA:7011|RETIRED_EHDAA2:0002141|SCTID:172994001|VHOG:0001187
anatomy,UBERON:0006309,venous vitelline plexus,biolink:AnatomicalEntity,expanded,promoted,EMAPA:17020,vitelline venous plexus,biolink:AnatomicalEntity,UBERON:0006309|EMAPA:17020|RETIRED_EHDAA2:0002172
anatomy,UBERON:0006311,chamber of eyeball,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:37529,eye chamber,biolink:AnatomicalEntity,UBERON:0006311|UMLS:C0459556|NCIT:C32301|EMAPA:37529|MA:0002459|SCTID:280540004|SNOMEDCT:280540004
anatomy,UBERON:0006314,bodily fluid,biolink:AnatomicalEntity,expanded,promoted,EMAPA:37441,body fluid,biolink:AnatomicalEntity,UBERON:0006314|MESH:D001826|EMAPA:37441|BIRNLEX:20|GAID:266|Wikipedia:Body_fluid|galen:BodyFluid
anatomy,UBERON:0006318,orbitalis muscle,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:37691,orbitalis muscle,biolink:AnatomicalEntity,UBERON:0006318|UMLS:C0229105|NCIT:C52800|EMAPA:37691|FMA:49034|MA:0001274|SCTID:368790005|SNOMEDCT:80316005|Wikipedia:Orbitalis_muscle
anatomy,UBERON:0006319,spinal cord reticular nucleus,biolink:AnatomicalEntity,expanded,promoted,EMAPA:37749,spinal cord reticular nucleus,biolink:AnatomicalEntity,UBERON:0006319|EMAPA:37749|MA:0001123|neuronames:1694
anatomy,UBERON:0006325,laryngeal intrinsic ligament,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:37628,laryngeal intrinsic ligament,biolink:AnatomicalEntity,UBERON:0006325|EMAPA:37628|MA:0001757|SCTID:279557001
anatomy,UBERON:0006326,base of arytenoid,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:37424,base of arytenoid,biolink:AnatomicalEntity,UBERON:0006326|EMAPA:37424|MA:0001761|SCTID:279532006
anatomy,UBERON:0006327,laryngeal extrinsic muscle,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:37629,laryngeal extrinsic muscle,biolink:AnatomicalEntity,UBERON:0006327|EMAPA:37629|MA:0001769|SCTID:244808004
anatomy,UBERON:0006328,laryngeal intrinsic muscle,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:37630,laryngeal intrinsic muscle,biolink:AnatomicalEntity,UBERON:0006328|EMAPA:37630|MA:0001770|SCTID:244810002
anatomy,UBERON:0006329,superior pharyngeal constrictor,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:18966,superior pharyngeal constrictor muscle,biolink:AnatomicalEntity,UBERON:0006329|UMLS:C0224206|UMLS:C1515063|NCIT:C33672|EMAPA:18966|FMA:46621|MA:0002280|SCTID:244800006|SNOMEDCT:82182001|Wikipedia:Superior_pharyngeal_constrictor_muscle
anatomy,UBERON:0006331,brainstem nucleus,biolink:AnatomicalEntity,expanded,promoted,EMAPA:32790,brainstem nucleus,biolink:AnatomicalEntity,UBERON:0006331|EMAPA:32790|MA:0000821
anatomy,UBERON:0006332,nasal capsule,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:17852,nasal capsule,biolink:AnatomicalEntity,UBERON:0006332|AAO:0000313|EMAPA:17852|MA:0000283|TAO:0002035|ZFA:0005507
anatomy,UBERON:0006333,snout,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:32806,snout,biolink:AnatomicalEntity,UBERON:0006333|EMAPA:32806|SCTID:41127006|TAO:0001712|Wikipedia:Snout|ZFA:0005496
anatomy,UBERON:0006337,distal early tubule,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:27788,early distal tubule,biolink:AnatomicalEntity,UBERON:0006337|AAO:0011034|EMAPA:27788|TAO:0005293|XAO:0000287|ZFA:0005293
anatomy,UBERON:0006339,third ventricle choroid plexus stroma,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:37056,3rd ventricle choroid plexus stroma,biolink:AnatomicalEntity,UBERON:0006339|EMAPA:37056|MA:0000881
anatomy,UBERON:0006341,outer renal medulla peritubular capillary,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:35461,kidney outer medulla peritubular capillary,biolink:AnatomicalEntity,UBERON:0006341|EMAPA:35461|MA:0002589
anatomy,UBERON:0006342,left subhepatic recess,biolink:AnatomicalEntity,expanded,promoted,EMAPA:18047,left hepatic recess,biolink:AnatomicalEntity,UBERON:0006342|EMAPA:18047|MA:0000444
anatomy,UBERON:0006343,right subhepatic recess,biolink:AnatomicalEntity,expanded,promoted,EMAPA:18050,right hepatic recess,biolink:AnatomicalEntity,UBERON:0006343|EMAPA:18050|MA:0000450|Wikipedia:Hepatorenal_recess_of_subhepatic_space
anatomy,UBERON:0006345,stapedial artery,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:17313,stapedial artery,biolink:AnatomicalEntity,UBERON:0006345|UMLS:C1284048|NCIT:C34304|EHDAA2:0001908|EMAPA:17313|FMA:327593|FMA:79390|MA:0002044|SCTID:361518009|SNOMEDCT:361518009|Wikipedia:Stapedial_branch_of_posterior_auricular_artery
anatomy,UBERON:0006347,communicating artery,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:18598,communicating artery,biolink:AnatomicalEntity,UBERON:0006347|UMLS:C1707451|NCIT:C52851|EMAPA:18598|MA:0001938
anatomy,UBERON:0006349,epigastric artery,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:18750,epigastric artery,biolink:AnatomicalEntity,UBERON:0006349|UMLS:C0282640|MESH:D019074|NCIT:C52860|EMAPA:18750|MA:0001948|SCTID:261400009|SNOMEDCT:261400009|Wikipedia:Epigastric_artery
anatomy,UBERON:0006351,principal vein of forelimb,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:17018,principal vein of forelimb,biolink:AnatomicalEntity,UBERON:0006351|EMAPA:17018|MA:0002199
anatomy,UBERON:0006353,principal vein of hindlimb,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:17019,principal vein of hindlimb,biolink:AnatomicalEntity,UBERON:0006353|EMAPA:17019|MA:0002200
anatomy,UBERON:0006355,superior vesical vein,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:18646,superior vesical vein,biolink:AnatomicalEntity,UBERON:0006355|EMAPA:18646|MA:0002227
anatomy,UBERON:0006356,epigastric vein,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:18759,epigastric vein,biolink:AnatomicalEntity,UBERON:0006356|UMLS:C1707930|NCIT:C53045|EMAPA:18759|MA:0002114|Wikipedia:Epigastric_veins
anatomy,UBERON:0006358,vasa hyaloidea propria,biolink:AnatomicalEntity,expanded,promoted,EMAPA:18236,vasa hyaloidea propria,biolink:AnatomicalEntity,UBERON:0006358|EMAPA:18236|MA:0001285
anatomy,UBERON:0006359,mesoduodenum,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:19082,mesoduodenum,biolink:AnatomicalEntity,UBERON:0006359|EMAPA:19082|MA:0001556
anatomy,UBERON:0006360,tongue intermolar eminence,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:18273,intermolar eminence,biolink:AnatomicalEntity,UBERON:0006360|EMAPA:18273|MA:0001590
anatomy,UBERON:0006364,ureteric bud tip,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:27605,ureteric tip,biolink:AnatomicalEntity,UBERON:0006364|EMAPA:27605|MA:0002601
anatomy,UBERON:0006373,perihilar interstitium,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:28083,perihilar interstitium,biolink:AnatomicalEntity,UBERON:0006373|EMAPA:28083|MA:0002618
anatomy,UBERON:0006374,part of afferent arteriole forming the juxtaglomerular complex,biolink:AnatomicalEntity,expanded,promoted,EMAPA:28269,part of afferent arteriole forming the juxtaglomerular complex,biolink:AnatomicalEntity,UBERON:0006374|EMAPA:28269|MA:0002580
anatomy,UBERON:0006377,remnant of Rathke's pouch,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:17518,remnant of Rathke's pouch,biolink:AnatomicalEntity,UBERON:0006377|EMAPA:17518|MA:0000857
anatomy,UBERON:0006378,strand of vibrissa hair,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:26747,vibrissa hair,biolink:AnatomicalEntity,UBERON:0006378|UMLS:C0042640|MESH:D014738|NCIT:C186144|EMAPA:26747|FMA:76562|MA:0000782|Wikipedia:Whiskers
anatomy,UBERON:0006428,basisphenoid bone,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:18706,basisphenoid bone,biolink:AnatomicalEntity,UBERON:0006428|AAO:0000040|EMAPA:18706|MA:0001463|SCTID:95945003|TAO:0000169
anatomy,UBERON:0006435,os penis,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:29769,os penis,biolink:AnatomicalEntity,UBERON:0006435|EMAPA:29769|MA:0000406|SCTID:27962002|Wikipedia:Baculum
anatomy,UBERON:0006436,principal artery to forelimb,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:16811,principal artery to forelimb,biolink:AnatomicalEntity,UBERON:0006436|EMAPA:16811|MA:0002024|SCTID:338130007
anatomy,UBERON:0006438,principal artery to hindlimb,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:16812,principal artery to hindlimb,biolink:AnatomicalEntity,UBERON:0006438|EMAPA:16812|MA:0002025|SCTID:361443000
anatomy,UBERON:0006440,os clitoris,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:30823,os clitoridis,biolink:AnatomicalEntity,UBERON:0006440|EMAPA:30823|MA:0000387
anatomy,UBERON:0006494,apex of arytenoid,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:37423,apex of arytenoid,biolink:AnatomicalEntity,UBERON:0006494|EMAPA:37423|MA:0001760|SCTID:279534007
anatomy,UBERON:0006495,osseus cochlear canal,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:35621,osseus cochlear canal,biolink:AnatomicalEntity,UBERON:0006495|EMAPA:35621|MA:0001183
anatomy,UBERON:0006496,external acoustic meatus osseus part,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:37526,external auditory meatus osseus part,biolink:AnatomicalEntity,UBERON:0006496|EMAPA:37526|MA:0001235
anatomy,UBERON:0006497,interosseous muscle of pes,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:36262,interosseus muscle of foot,biolink:AnatomicalEntity,UBERON:0006497|UMLS:C0448494|NCIT:C53172|EMAPA:36262|FMA:37456|MA:0002302|SCTID:181714004
anatomy,UBERON:0006499,dorsal pes interosseous muscle,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:37517,dorsal foot interosseus muscle,biolink:AnatomicalEntity,UBERON:0006499|UMLS:C1744541|NCIT:C52701|EMAPA:37517|FMA:37457|FMA:71322|MA:0002303|SNOMEDCT:25872004|Wikipedia:Dorsal_interossei_of_the_foot
anatomy,UBERON:0006502,plantar interosseous muscle of pes,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:37518,plantar foot interosseus muscle,biolink:AnatomicalEntity,UBERON:0006502|UMLS:C1709562|UMLS:C1744540|NCIT:C52702|EMAPA:37518|FMA:37458|MA:0002304|SNOMEDCT:24176006|Wikipedia:Plantar_interossei_muscles
anatomy,UBERON:0006505,palmar interosseous muscle of manus,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:37520,palmar hand interosseus muscle,biolink:AnatomicalEntity,UBERON:0006505|UMLS:C1709453|NCIT:C52704|EMAPA:37520|MA:0002315|Wikipedia:Palmar_interossei_muscles
anatomy,UBERON:0006514,pallidum,biolink:AnatomicalEntity,expanded,promoted,EMAPA:32780,pallidum,biolink:AnatomicalEntity,UBERON:0006514|EMAPA:32780|MA:0000889|MBA:803|neuronames:2673
anatomy,UBERON:0006517,kidney calyx,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:18676,renal calyx,biolink:AnatomicalEntity,UBERON:0006517|UMLS:C0022651|MESH:D007670|NCIT:C12927|EMAPA:18676|FMA:284558|GAID:427|MA:0000369|SCTID:276832000|SNOMEDCT:2334006
anatomy,UBERON:0006518,right lung lobe,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:35155,right lung lobe,biolink:AnatomicalEntity,UBERON:0006518|UMLS:C1285106|NCIT:C48944|EMAPA:35155|FMA:321962|MA:0001791|SCTID:272654004|SNOMEDCT:362898004
anatomy,UBERON:0006524,alveolar system,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:32692,alveolar system,biolink:AnatomicalEntity,UBERON:0006524|EMAPA:32692|MA:0000416
anatomy,UBERON:0006525,left lung alveolar system,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:19001,left lung alveolar system,biolink:AnatomicalEntity,UBERON:0006525|EMAPA:19001|MA:0001775
anatomy,UBERON:0006526,right lung alveolar system,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:35717,right lung alveolar system,biolink:AnatomicalEntity,UBERON:0006526|EMAPA:35717|MA:0001784
anatomy,UBERON:0006530,seminal fluid,biolink:AnatomicalEntity,expanded,promoted,EMAPA:36543,seminal fluid,biolink:AnatomicalEntity,UBERON:0006530|EMAPA:36543|MA:0002523|MAT:0000057|MIAA:0000057
anatomy,UBERON:0006534,renal convoluted tubule,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:35725,renal convoluted tubule,biolink:AnatomicalEntity,UBERON:0006534|UMLS:C1707510|NCIT:C49479|EMAPA:35725|MA:0001665|SCTID:361333002|Wikipedia:Convoluted_tubule
anatomy,UBERON:0006536,male reproductive gland secretion,biolink:AnatomicalEntity,expanded,promoted,EMAPA:36541,male reproductive system fluid or secretion,biolink:AnatomicalEntity,UBERON:0006536|EMAPA:36541|MA:0002521
anatomy,UBERON:0006538,respiratory system fluid/secretion,biolink:AnatomicalEntity,expanded,promoted,EMAPA:36550,respiratory system fluid or secretion,biolink:AnatomicalEntity,UBERON:0006538|UMLS:C1514899|NCIT:C13722|EMAPA:36550|MA:0002533
anatomy,UBERON:0006539,mammary gland fluid/secretion,biolink:AnatomicalEntity,expanded,promoted,EMAPA:36538,mammary gland fluid or secretion,biolink:AnatomicalEntity,UBERON:0006539|EMAPA:36538|MA:0002505
anatomy,UBERON:0006541,outer medulla inner stripe loop of Henle,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:29679,loop of Henle of inner stripe of outer medulla,biolink:AnatomicalEntity,UBERON:0006541|EMAPA:29679|MA:0002627
anatomy,UBERON:0006542,outer medulla outer stripe loop of Henle,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:29665,loop of Henle of outer stripe of outer medulla,biolink:AnatomicalEntity,UBERON:0006542|EMAPA:29665|MA:0002630
anatomy,UBERON:0006544,kidney vasculature,biolink:AnatomicalEntity,expanded,promoted,EMAPA:28457,renal vasculature,biolink:AnatomicalEntity,UBERON:0006544|EMAPA:28457|ZFA:0005305|TAO:0005305
anatomy,UBERON:0006558,lymphatic part of lymphoid system,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:18248,lymphatic system,biolink:AnatomicalEntity,UBERON:0006558|MESH:D008208|AAO:0010522|EFO:0000870|EMAPA:18248|MA:0002961|SCTID:362597000|VHOG:0001761|Wikipedia:Lymphatic_system
anatomy,UBERON:0006564,superficial palmar arch,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:37755,superficial palmar arch,biolink:AnatomicalEntity,UBERON:0006564|UMLS:C0226433|NCIT:C33665|EMAPA:37755|FMA:22834|MA:0002127|SCTID:362051006|SNOMEDCT:26818002|Wikipedia:Superficial_palmar_arch
anatomy,UBERON:0006565,female urethral meatus,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:36453,urethral meatus of clitoral urethra,biolink:AnatomicalEntity,UBERON:0006565|EMAPA:36453|MA:0002639|SCTID:279479008|Wikipedia:External_urethral_orifice_(female)
anatomy,UBERON:0006568,hypothalamic nucleus,biolink:AnatomicalEntity,expanded,promoted,EMAPA:35417,hypothalamic nucleus,biolink:AnatomicalEntity,UBERON:0006568|EMAPA:35417|MA:0002426|SCTID:279304003
anatomy,UBERON:0006574,pectinate line,biolink:AnatomicalEntity,expanded,promoted,EMAPA:19159,pectinate line,biolink:AnatomicalEntity,UBERON:0006574|UMLS:C0821671|NCIT:C34245|EMAPA:19159|FMA:29321|SCTID:245445008|Wikipedia:Pectinate_line
anatomy,UBERON:0006586,otolymph,biolink:AnatomicalEntity,expanded,promoted,EMAPA:36547,otolymph,biolink:AnatomicalEntity,UBERON:0006586|UMLS:C1518679|MESH:D007761|NCIT:C33231|EMAPA:36547|GAID:1183|MA:0002527
anatomy,UBERON:0006616,right external ear,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:37361,right outer ear,biolink:AnatomicalEntity,UBERON:0006616|EMAPA:37361|SCTID:368567003
anatomy,UBERON:0006617,left external ear,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:37360,left outer ear,biolink:AnatomicalEntity,UBERON:0006617|EMAPA:37360|SCTID:368589004
anatomy,UBERON:0006618,atrium auricular region,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:36055,atrium auricular region,biolink:AnatomicalEntity,UBERON:0006618|EMAPA:36055|MA:0002955|SCTID:305223006|Wikipedia:Auricular_appendage
anatomy,UBERON:0006630,left atrium auricular region,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:16816,left auricular region,biolink:AnatomicalEntity,UBERON:0006630|EHDAA2:0000276|EHDAA:5343|EMAPA:16816|MA:0001869|SCTID:277930000|VHOG:0001229|Wikipedia:Left_atrial_appendage
anatomy,UBERON:0006631,right atrium auricular region,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:17322,right atrium auricular region,biolink:AnatomicalEntity,UBERON:0006631|EHDAA2:0000291|EHDAA:5352|EMAPA:17322|MA:0001870|SCTID:277713005|VHOG:0001232|Wikipedia:Right_atrial_appendage
anatomy,UBERON:0006632,musculo-phrenic artery,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:19215,musculo-phrenic artery,biolink:AnatomicalEntity,UBERON:0006632|EMAPA:19215|SCTID:244242003|Wikipedia:Musculophrenic_artery
anatomy,UBERON:0006633,coracoid process of scapula,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:25121,coracoid process,biolink:AnatomicalEntity,UBERON:0006633|EMAPA:25121|SCTID:181912007|Wikipedia:Coracoid_process
anatomy,UBERON:0006634,lingual vein,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:19312,lingual vein,biolink:AnatomicalEntity,UBERON:0006634|AAO:0010514|EMAPA:19312|SCTID:181375007|Wikipedia:Lingual_veins
anatomy,UBERON:0006636,lumbar artery,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:19096,lumbar artery,biolink:AnatomicalEntity,UBERON:0006636|UMLS:C0226408|NCIT:C33013|EMAPA:19096|FMA:14735|FMA:70807|SCTID:244285007|SNOMEDCT:34635009|Wikipedia:Lumbar_arteries
anatomy,UBERON:0006637,celiac trunk,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:19212,celiac trunk,biolink:AnatomicalEntity,UBERON:0006637|EMAPA:19212|galen:CeliacTrunk
anatomy,UBERON:0006638,remnant of urachus,biolink:AnatomicalEntity,expanded,promoted,EMAPA:29637,median umbilical ligament,biolink:AnatomicalEntity,UBERON:0006638|EMAPA:29637|SCTID:89583000|Wikipedia:Median_umbilical_ligament
anatomy,UBERON:0006639,crus of penis,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:19294,penile body,biolink:AnatomicalEntity,UBERON:0006639|EMAPA:19294|MA:0003255|SCTID:362270006|Wikipedia:Crus_of_penis
anatomy,UBERON:0006640,crus of clitoris,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:30821,body of clitoris,biolink:AnatomicalEntity,UBERON:0006640|EMAPA:30821|SCTID:279860002|Wikipedia:Crus_of_clitoris
anatomy,UBERON:0006641,appendix epididymis,biolink:AnatomicalEntity,expanded,promoted,EMAPA:19086,appendix epididymis,biolink:AnatomicalEntity,UBERON:0006641|EMAPA:19086|MA:0003245|Wikipedia:Appendix_of_epididymidis
anatomy,UBERON:0006642,muscle layer of oviduct,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:29046,muscle layer of oviduct,biolink:AnatomicalEntity,UBERON:0006642|EMAPA:29046|SCTID:259488000
anatomy,UBERON:0006643,tunica albuginea of testis,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:19289,tunica albuginea of testis,biolink:AnatomicalEntity,UBERON:0006643|UMLS:C0227999|UMLS:C1522466|NCIT:C33819|EHDAA2:0002096|EHDAA:9388|EMAPA:19289|FMA:19843|MA:0003254|SCTID:279604006|SNOMEDCT:58552002|VHOG:0000801|Wikipedia:Tunica_albuginea_of_testis
anatomy,UBERON:0006644,tunica albuginea of ovary,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:30522,tunica albuginea of ovary,biolink:AnatomicalEntity,UBERON:0006644|EMAPA:30522|SCTID:258409003|Wikipedia:Tunica_albuginea_(ovaries)
anatomy,UBERON:0006645,adventitia of epididymis,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:30443,adventitia of epididymis,biolink:AnatomicalEntity,UBERON:0006645|EMAPA:30443
anatomy,UBERON:0006646,muscle layer of epididymis,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:30747,muscle layer of epididymis,biolink:AnatomicalEntity,UBERON:0006646|EMAPA:30747
anatomy,UBERON:0006647,adventitia of ductus deferens,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:29767,serosa of ductus deferens,biolink:AnatomicalEntity,UBERON:0006647|EMAPA:29767|SCTID:299803005
anatomy,UBERON:0006648,adventitia of seminal vesicle,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:29775,serosa of seminal vesicle,biolink:AnatomicalEntity,UBERON:0006648|EMAPA:29775|SCTID:252406002
anatomy,UBERON:0006649,suspensory ligament of ovary,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:19085,suspensory ligament of ovary,biolink:AnatomicalEntity,UBERON:0006649|EMAPA:19085|MA:0003244|SCTID:279917007|Wikipedia:Cooper%27s_ligaments_of_penis_of_ovary
anatomy,UBERON:0006650,tunica vaginalis testis,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:19179,tunica vaginalis testis,biolink:AnatomicalEntity,UBERON:0006650|UMLS:C0228014|NCIT:C33822|EMAPA:19179|FMA:19844|MA:0003253|SCTID:362281009|SCTID:367713008|SNOMEDCT:12817009|Wikipedia:Tunica_vaginalis
anatomy,UBERON:0006651,appendix testis,biolink:AnatomicalEntity,expanded,promoted,EMAPA:29304,male cystic vesicular appendage,biolink:AnatomicalEntity,UBERON:0006651|UMLS:C1512521|NCIT:C32747|EMAPA:29304|MA:0003246|SCTID:279601003|Wikipedia:Appendix_of_testis
anatomy,UBERON:0006652,muscular layer of vagina,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:30997,muscle of vagina,biolink:AnatomicalEntity,UBERON:0006652|EMAPA:30997|SCTID:253069005
anatomy,UBERON:0006653,glans clitoris,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:30829,glans clitoris,biolink:AnatomicalEntity,UBERON:0006653|UMLS:C0227769|NCIT:C32681|EMAPA:30829|FMA:19999|SCTID:362241002|SNOMEDCT:6504002|Wikipedia:Clitoral_glans
anatomy,UBERON:0006654,perineal body,biolink:GrossAnatomicalStructure,expanded,promoted,EMAPA:17892,perineal body,biolink:AnatomicalEntity,UBERON:0006654|EMAPA:17892|SCTID:367754000|Wikipedia:Perineal_body
