compendium,before_leader,before_size,destination,destination_kind,after_size,member_count,example_members
Disease.txt,MONDO:0018881,20,(dropped),dropped,0,1,MEDDRA:10028532
Disease.txt,MONDO:0018881,20,MONDO:0018881,kept,19,19,DOID:0050908;EFO:0000198;HP:0002863;MEDDRA:10028533;MEDDRA:10028534
Disease.txt,MONDO:0018882,14,(dropped),dropped,0,1,MEDDRA:10047115
Disease.txt,MONDO:0018882,14,MONDO:0018882,kept,13,13,DOID:865;EFO:0006803;HP:0002633;MEDDRA:10002369;MEDDRA:10047112
Disease.txt,MONDO:0018891,8,(dropped),dropped,0,1,MEDDRA:10059364
Disease.txt,MONDO:0018891,8,MONDO:0018891,kept,7,7,EFO:0009385;MEDDRA:10059367;MONDO:0018891;SNOMEDCT:61778004;UMLS:C0263628
Disease.txt,MONDO:0018892,8,(dropped),dropped,0,1,MEDDRA:10048661
Disease.txt,MONDO:0018892,8,MONDO:0018892,kept,7,7,MESH:C536752;MONDO:0018892;NCIT:C206708;SNOMEDCT:6729006;UMLS:C0265321
Disease.txt,MONDO:0018895,10,(dropped),dropped,0,1,MEDDRA:10040664
Disease.txt,MONDO:0018895,10,MONDO:0018895,kept,9,9,MEDDRA:10034132;MEDDRA:10035632;MESH:D011004;MONDO:0018895;NCIT:C85016
Disease.txt,MONDO:0018896,13,(dropped),dropped,0,1,MEDDRA:10043648
Disease.txt,MONDO:0018896,13,MONDO:0018896,kept,12,12,DOID:10772;ICD10:M31.19;MEDDRA:10037563;MEDDRA:10043562;MEDDRA:10073197
Disease.txt,MONDO:0018902,15,(dropped),dropped,0,1,MEDDRA:10019827
Disease.txt,MONDO:0018902,15,MONDO:0018902,kept,14,14,DOID:0050868;EFO:0000762;HP:0012028;MEDDRA:10001235;MEDDRA:10019629
Disease.txt,MONDO:0018903,12,(dropped),dropped,0,1,MEDDRA:10039483
Disease.txt,MONDO:0018903,12,MONDO:0018903,kept,11,11,DOID:9640;EFO:0007476;ICD9:136.5;MEDDRA:10039484;MEDDRA:10039503
Disease.txt,MONDO:0018905,16,(dropped),dropped,0,1,MEDDRA:10012818
Disease.txt,MONDO:0018905,16,MONDO:0018905,kept,15,15,DOID:0050745;EFO:0000403;MEDDRA:10012819;MEDDRA:10012820;MESH:D016403
Disease.txt,MONDO:0018907,12,(dropped),dropped,0,1,MEDDRA:10011318
Disease.txt,MONDO:0018907,12,MONDO:0018907,kept,11,11,DOID:3840;EFO:1000209;HP:0030062;MESH:D003397;MONDO:0018907
Disease.txt,MONDO:0018908,17,(dropped),dropped,0,1,MEDDRA:10029547
Disease.txt,MONDO:0018908,17,MONDO:0018908,kept,16,16,DOID:0060060;EFO:0005952;HP:0012539;MEDDRA:10025311;MEDDRA:10029593
Disease.txt,MONDO:0018912,9,(dropped),dropped,0,1,MEDDRA:10011652
Disease.txt,MONDO:0018912,9,MONDO:0018912,kept,8,8,EFO:0003099;MEDDRA:10011657;MEDDRA:10042798;MESH:D003480;MONDO:0018912
Disease.txt,MONDO:0018920,14,(dropped),dropped,0,1,MEDDRA:10049430
Disease.txt,MONDO:0018920,14,MONDO:0018920,kept,13,13,DOID:9997;EFO:0002628;ICD10:O90.3;ICD9:674.5;MEDDRA:10071182
Disease.txt,MONDO:0018927,9,(dropped),dropped,0,1,MEDDRA:10061981
Disease.txt,MONDO:0018927,9,MONDO:0018927,kept,8,8,MEDDRA:10087308;MESH:D050798;MONDO:0018927;NCIT:C85174;SNOMEDCT:725058003
Disease.txt,MONDO:0018935,16,(dropped),dropped,0,2,MEDDRA:10019053;MEDDRA:10019055
Disease.txt,MONDO:0018935,16,MONDO:0018935,kept,14,14,DOID:285;EFO:1000956;ICD10:C91.4;ICD9:202.4;MEDDRA:10024326
Disease.txt,MONDO:0018936,10,(dropped),dropped,0,1,MEDDRA:10004430
Disease.txt,MONDO:0018936,10,MONDO:0018936,kept,9,9,DOID:0060098;HP:0011846;MESH:D018215;MONDO:0018936;NCIT:C3294
Disease.txt,MONDO:0018937,10,(dropped),dropped,0,1,MEDDRA:10056890
Disease.txt,MONDO:0018937,10,MONDO:0018937,kept,9,9,DOID:12801;MEDDRA:10056918;MESH:D009084;MONDO:0018937;NCIT:C61262
Disease.txt,MONDO:0018938,11,(dropped),dropped,0,1,MEDDRA:10028095
Disease.txt,MONDO:0018938,11,MONDO:0018938,kept,10,10,DOID:12804;ICD10:E76.219;MEDDRA:10027983;MESH:D009085;MONDO:0018938
Disease.txt,MONDO:0018944,15,(dropped),dropped,0,1,MEDDRA:10061988
Disease.txt,MONDO:0018944,15,MONDO:0018944,kept,14,14,DOID:3590;ICD10:O01;ICD9:630;MEDDRA:10018211;MEDDRA:10018212
Disease.txt,MONDO:0018952,8,MONDO:0018952,kept,3,3,MESH:D001129;MONDO:0018952;orphanet:60014
Disease.txt,MONDO:0018952,8,UMLS:C0003782,regrouped,5,5,MEDDRA:10003094;SNOMEDCT:255636009;SNOMEDCT:66994003;SNOMEDCT:77783001;UMLS:C0003782
Disease.txt,MONDO:0018955,9,(dropped),dropped,0,1,MEDDRA:10059314
Disease.txt,MONDO:0018955,9,MONDO:0018955,kept,8,8,DOID:0081463;MESH:C535297;MONDO:0018955;NCIT:C128637;SNOMEDCT:472827002
Disease.txt,MONDO:0018965,9,(dropped),dropped,0,1,MEDDRA:10001843
Disease.txt,MONDO:0018965,9,MONDO:0018965,kept,8,8,DOID:10983;MONDO:0018965;NCIT:C34842;OMIM.PS:301050;SNOMEDCT:770414008
Disease.txt,MONDO:0018968,8,(dropped),dropped,0,1,MEDDRA:10022034
Disease.txt,MONDO:0018968,8,MONDO:0018968,kept,7,7,HP:0034205;MONDO:0018968;NCIT:C124549;SNOMEDCT:2438005;UMLS:C0152234
Disease.txt,MONDO:0018969,8,(dropped),dropped,0,1,MEDDRA:10011321
Disease.txt,MONDO:0018969,8,MONDO:0018969,kept,7,7,HP:0030770;MONDO:0018969;NCIT:C98907;SNOMEDCT:32219008;UMLS:C0152426
Disease.txt,MONDO:0018974,8,(dropped),dropped,0,1,MEDDRA:10057056
Disease.txt,MONDO:0018974,8,MONDO:0018974,kept,7,7,DOID:0080852;EFO:0008602;ICD10:L10.81;MONDO:0018974;UMLS:C1112570
Disease.txt,MONDO:0018978,8,(dropped),dropped,0,1,MEDDRA:10027074
Disease.txt,MONDO:0018978,8,MONDO:0018978,kept,7,7,MEDDRA:10016651;MESH:C536136;MONDO:0018978;SNOMEDCT:21247003;UMLS:C0264573
Disease.txt,MONDO:0018983,9,(dropped),dropped,0,1,MEDDRA:10051526
Disease.txt,MONDO:0018983,9,MONDO:0018983,kept,8,8,DOID:1278;MESH:D020333;MONDO:0018983;NCIT:C85193;SNOMEDCT:95794005
Disease.txt,MONDO:0018988,8,(dropped),dropped,0,1,MEDDRA:10053678
Disease.txt,MONDO:0018988,8,MONDO:0018988,kept,7,7,MESH:D057129;MONDO:0018988;NCIT:C84792;SNOMEDCT:129623003;UMLS:C1096100
Disease.txt,MONDO:0018992,11,(dropped),dropped,0,1,MEDDRA:10039142
Disease.txt,MONDO:0018992,11,MONDO:0018992,kept,10,10,DOID:14351;ICD10:E06.5;MEDDRA:10053985;MEDDRA:10053986;MONDO:0018992
Disease.txt,MONDO:0018997,11,(dropped),dropped,0,1,MEDDRA:10029748
Disease.txt,MONDO:0018997,11,MONDO:0018997,kept,10,10,DOID:3490;MESH:D009634;MONDO:0018997;NCIT:C34854;OMIM.PS:163950
Disease.txt,MONDO:0018998,10,(dropped),dropped,0,1,MEDDRA:10070667
Disease.txt,MONDO:0018998,10,MONDO:0018998,kept,9,9,DOID:14791;MESH:D057130;MONDO:0018998;NCIT:C129075;OMIM.PS:204000
Disease.txt,MONDO:0019004,13,(dropped),dropped,0,1,MEDDRA:10029145
Disease.txt,MONDO:0019004,13,MONDO:0019004,kept,12,12,DOID:2154;DOID:5176;HP:0002667;MEDDRA:10047985;MEDDRA:10047986
Disease.txt,MONDO:0019007,9,(dropped),dropped,0,1,MEDDRA:10046879
Disease.txt,MONDO:0019007,9,MONDO:0019007,kept,8,8,HP:0003250;MONDO:0019007;SNOMEDCT:248871003;UMLS:C0220763;UMLS:C1321884
Disease.txt,MONDO:0019015,15,(dropped),dropped,0,1,MEDDRA:10030308
Disease.txt,MONDO:0019015,15,MONDO:0019015,kept,14,14,DOID:0060321;DOID:0060327;HP:0001539;ICD10:Q79.2;ICD9:756.72
Disease.txt,MONDO:0019019,12,(dropped),dropped,0,1,MEDDRA:10031243
Disease.txt,MONDO:0019019,12,MONDO:0019019,kept,11,11,DOID:12347;ICD9:756.51;MEDDRA:10006371;MESH:D010013;MONDO:0019019
Disease.txt,MONDO:0019037,12,(dropped),dropped,0,1,MEDDRA:10036813
Disease.txt,MONDO:0019037,12,MONDO:0019037,kept,11,11,DOID:678;ICD10:G23.1;MEDDRA:10054970;MESH:D013494;MONDO:0019037
Disease.txt,MONDO:0019046,15,(dropped),dropped,0,1,MEDDRA:10024381
Disease.txt,MONDO:0019046,15,MONDO:0019046,kept,14,14,DOID:0050987;DOID:0060786;DOID:10579;HP:0002415;ICD9:330.0
Disease.txt,MONDO:0019052,11,(dropped),dropped,0,1,MEDDRA:10062018
Disease.txt,MONDO:0019052,11,MONDO:0019052,kept,10,10,DOID:655;MEDDRA:10021601;MEDDRA:10021605;MESH:D008661;MONDO:0019052
Disease.txt,MONDO:0019056,15,(dropped),dropped,0,1,MEDDRA:10029323
Disease.txt,MONDO:0019056,15,MONDO:0019056,kept,14,14,DOID:440;EFO:1001902;ICD10:G70.9;ICD9:358;MEDDRA:10029316
Disease.txt,MONDO:0019064,11,(dropped),dropped,0,1,MEDDRA:10019903
Disease.txt,MONDO:0019064,11,MONDO:0019064,kept,10,10,DOID:2476;ICD9:334.1;MESH:D015419;MONDO:0019064;NCIT:C140267
Disease.txt,MONDO:0019065,20,(dropped),dropped,0,1,MEDDRA:10002022
Disease.txt,MONDO:0019065,20,MONDO:0019065,kept,19,19,DOID:9120;EFO:1001875;HP:0011034;ICD10:E85;ICD9:277.3
Disease.txt,MONDO:0019077,8,(dropped),dropped,0,1,MEDDRA:10068856
Disease.txt,MONDO:0019077,8,MONDO:0019077,kept,7,7,MONDO:0019077;NCIT:C4087;SNOMEDCT:22524002;SNOMEDCT:254676008;UMLS:C0334063
Disease.txt,MONDO:0019080,7,(dropped),dropped,0,1,MEDDRA:10001766
Disease.txt,MONDO:0019080,7,MONDO:0019080,kept,6,6,HP:0007418;MONDO:0019080;SNOMEDCT:19754005;UMLS:C0263504;medgen:75525
Disease.txt,MONDO:0019084,6,(dropped),dropped,0,1,MEDDRA:10037766
Disease.txt,MONDO:0019084,6,MONDO:0019084,kept,5,5,MONDO:0019084;SNOMEDCT:235760009;UMLS:C0400827;medgen:586421;orphanet:70475
Disease.txt,MONDO:0019086,16,(dropped),dropped,0,1,MEDDRA:10030155
Disease.txt,MONDO:0019086,16,MONDO:0019086,kept,15,15,DOID:1107;EFO:0002916;HP:0011459;MEDDRA:10007425;MEDDRA:10007444
Disease.txt,MONDO:0019087,16,(dropped),dropped,0,1,MEDDRA:10008593
Disease.txt,MONDO:0019087,16,MONDO:0019087,kept,15,15,DOID:4947;EFO:0005221;HP:0030153;MEDDRA:10008595;MEDDRA:10077861
Disease.txt,MONDO:0019088,8,(dropped),dropped,0,1,MEDDRA:10051358
Disease.txt,MONDO:0019088,8,MONDO:0019088,kept,7,7,MONDO:0019088;NCIT:C4727;SNOMEDCT:1155771008;SNOMEDCT:254290004;UMLS:C0432487
Disease.txt,MONDO:0019091,12,(dropped),dropped,0,1,MEDDRA:10006475
Disease.txt,MONDO:0019091,12,MONDO:0019091,kept,11,11,DOID:11650;ICD10:P27.1;MEDDRA:10066204;MESH:D001997;MONDO:0019091
Disease.txt,MONDO:0019095,15,(dropped),dropped,0,1,MEDDRA:10035148
Disease.txt,MONDO:0019095,15,MONDO:0019095,kept,14,14,DOID:3482;EFO:0009425;ICD10:A20;ICD9:020;MEDDRA:10035149
Disease.txt,MONDO:0019098,15,(dropped),dropped,0,1,MEDDRA:10050245
Disease.txt,MONDO:0019098,15,MONDO:0019098,kept,14,14,HP:0001973;MEDDRA:10051057;MEDDRA:10083842;MONDO:0019098;SNOMEDCT:128091003
Disease.txt,MONDO:0019100,18,(dropped),dropped,0,1,MEDDRA:10029322
Disease.txt,MONDO:0019100,18,MONDO:0019100,kept,17,17,DOID:8869;EFO:0004256;ICD10:G36.0;ICD9:341.0;MEDDRA:10012574
Disease.txt,MONDO:0019104,8,(dropped),dropped,0,1,MEDDRA:10066142
Disease.txt,MONDO:0019104,8,MONDO:0019104,kept,7,7,MESH:C537234;MONDO:0019104;NCIT:C113397;SNOMEDCT:230314007;UMLS:C0338465
Disease.txt,MONDO:0019114,7,(dropped),dropped,0,1,MEDDRA:10072376
Disease.txt,MONDO:0019114,7,MONDO:0019114,kept,6,6,MEDDRA:10091656;MONDO:0019114;SNOMEDCT:1197149002;UMLS:C0752208;medgen:155722
Disease.txt,MONDO:0019118,18,(dropped),dropped,0,1,MEDDRA:10038857
Disease.txt,MONDO:0019118,18,MONDO:0019118,kept,17,17,DOID:8500;DOID:8501;HP:0000556;ICD9:362.7;MEDDRA:10019898
Disease.txt,MONDO:0019124,10,(dropped),dropped,0,1,MEDDRA:10063344
Disease.txt,MONDO:0019124,10,MONDO:0019124,kept,9,9,EFO:1000784;MESH:D055953;MONDO:0019124;NCIT:C70549;SNOMEDCT:1144805008
Disease.txt,MONDO:0019125,14,(dropped),dropped,0,1,MEDDRA:10038304
Disease.txt,MONDO:0019125,14,MONDO:0019125,kept,13,13,DOID:2556;EFO:1001148;ICD10:M94.1;MEDDRA:10008835;MESH:C537574
Disease.txt,MONDO:0019127,10,(dropped),dropped,0,1,MEDDRA:10036102
Disease.txt,MONDO:0019127,10,MONDO:0019127,kept,9,9,DOID:0080745;EFO:0003063;MESH:D017285;MONDO:0019127;NCIT:C26925
Disease.txt,MONDO:0019136,16,(dropped),dropped,0,1,MEDDRA:10061418
Disease.txt,MONDO:0019136,16,MONDO:0019136,kept,12,12,DOID:8485;EFO:0007380;MEDDRA:10048290;MESH:D020096;MONDO:0019136
Disease.txt,MONDO:0019136,16,UMLS:C0026718,regrouped,3,3,MEDDRA:10028098;MESH:D009091;UMLS:C0026718
Disease.txt,MONDO:0019139,7,(dropped),dropped,0,1,MEDDRA:10053745
Disease.txt,MONDO:0019139,7,MONDO:0019139,kept,6,6,MEDDRA:10053760;MONDO:0019139;NCIT:C197822;SNOMEDCT:785308008;UMLS:C1096116
Disease.txt,MONDO:0019143,10,(dropped),dropped,0,1,MEDDRA:10069517
Disease.txt,MONDO:0019143,10,MONDO:0019143,kept,9,9,DOID:0050256;MESH:C536369;MONDO:0019143;NCIT:C128394;SNOMEDCT:61750000
Disease.txt,MONDO:0019147,12,(dropped),dropped,0,1,MEDDRA:10028586
Disease.txt,MONDO:0019147,12,MONDO:0019147,kept,11,11,DOID:11080;EFO:0007389;ICD10:B87;ICD9:134.0;MESH:D009198
Disease.txt,MONDO:0019148,14,(dropped),dropped,0,1,MEDDRA:10053687
Disease.txt,MONDO:0019148,14,MONDO:0019148,kept,13,13,DOID:14497;ICD10:E75.5;MESH:C564736;MESH:D015223;MONDO:0019148
Disease.txt,MONDO:0019154,12,(dropped),dropped,0,1,MEDDRA:10056292
Disease.txt,MONDO:0019154,12,MONDO:0019154,kept,11,11,DOID:4674;ICD10:E34.5;ICD9:259.51;MESH:D013734;MONDO:0019154
Disease.txt,MONDO:0019155,9,(dropped),dropped,0,1,MEDDRA:10024406
Disease.txt,MONDO:0019155,9,MONDO:0019155,kept,8,8,DOID:0112259;HP:0010790;MESH:C562567;MONDO:0019155;UMLS:C0860158
Disease.txt,MONDO:0019159,12,(dropped),dropped,0,1,MEDDRA:10052841
Disease.txt,MONDO:0019159,12,MONDO:0019159,kept,11,11,DOID:396;ICD10:I42.3;MEDDRA:10014953;MONDO:0019159;NCIT:C27044
Disease.txt,MONDO:0019168,14,MONDO:0019168,kept,12,12,DOID:876;EFO:1001409;ICD10:M60.0;ICD9:040.81;MEDDRA:10044695
Disease.txt,MONDO:0019168,14,UMLS:C1704275,regrouped,2,2,MEDDRA:10037652;UMLS:C1704275
Disease.txt,MONDO:0019170,16,(dropped),dropped,0,1,MEDDRA:10036024
Disease.txt,MONDO:0019170,16,MONDO:0019170,kept,15,15,DOID:9810;ICD10:M30.0;ICD9:446.0;MEDDRA:10009235;MEDDRA:10023500
Disease.txt,MONDO:0019171,8,(dropped),dropped,0,1,MEDDRA:10057926
Disease.txt,MONDO:0019171,8,MONDO:0019171,kept,7,7,MONDO:0019171;OMIM.PS:192500;SNOMEDCT:442917000;UMLS:C1141890;medgen:685787
Disease.txt,MONDO:0019172,11,(dropped),dropped,0,1,MEDDRA:10002532
Disease.txt,MONDO:0019172,11,MONDO:0019172,kept,10,10,DOID:12271;HP:0000526;ICD10:Q13.1;ICD9:743.45;MESH:D015783
Disease.txt,MONDO:0019173,12,(dropped),dropped,0,1,MEDDRA:10037742
Disease.txt,MONDO:0019173,12,MONDO:0019173,kept,11,11,DOID:11260;ICD10:A82;ICD9:071;MEDDRA:10037744;MESH:D011818
Disease.txt,MONDO:0019180,15,(dropped),dropped,0,1,MEDDRA:10019883
Disease.txt,MONDO:0019180,15,MONDO:0019180,kept,14,14,DOID:1270;ICD10:I78.0;ICD9:448.0;MEDDRA:10019887;MEDDRA:10031132
Disease.txt,MONDO:0019186,15,(dropped),dropped,0,1,MEDDRA:10037688
Disease.txt,MONDO:0019186,15,MONDO:0019186,kept,14,14,DOID:11100;EFO:0005224;ICD10:A78;ICD9:083.0;MEDDRA:10011250
Disease.txt,MONDO:0019187,11,(dropped),dropped,0,1,MEDDRA:10059255
Disease.txt,MONDO:0019187,11,MONDO:0019187,kept,10,10,DOID:14686;ICD10:Q13.81;MESH:C535679;MONDO:0019187;NCIT:C131001
Disease.txt,MONDO:0019188,10,(dropped),dropped,0,1,MEDDRA:10039281
Disease.txt,MONDO:0019188,10,MONDO:0019188,kept,9,9,DOID:1933;MESH:D012415;MONDO:0019188;NCIT:C75466;OMIM.PS:180849
Disease.txt,MONDO:0019191,10,(dropped),dropped,0,2,MEDDRA:10051457;MEDDRA:10052317
Disease.txt,MONDO:0019191,10,MONDO:0019191,kept,8,8,DOID:12900;MESH:D008882;MONDO:0019191;NCIT:C34819;SNOMEDCT:7826003
Disease.txt,MONDO:0019198,13,(dropped),dropped,0,1,MEDDRA:10042742
Disease.txt,MONDO:0019198,13,MONDO:0019198,kept,12,12,DOID:12029;EFO:1001205;ICD10:H44.13;ICD9:360.11;MEDDRA:10042743
Disease.txt,MONDO:0019200,14,(dropped),dropped,0,1,MEDDRA:10038914
Disease.txt,MONDO:0019200,14,MONDO:0019200,kept,13,13,DOID:10584;HP:0000510;ICD10:H35.52;MESH:D012174;MONDO:0019200
Disease.txt,MONDO:0019201,7,(dropped),dropped,0,1,MEDDRA:10043788
Disease.txt,MONDO:0019201,7,MONDO:0019201,kept,6,6,MONDO:0019201;OMIM.PS:188580;SNOMEDCT:30967002;UMLS:C0268446;medgen:120639
Disease.txt,MONDO:0019202,11,(dropped),dropped,0,1,MEDDRA:10066948
Disease.txt,MONDO:0019202,11,MONDO:0019202,kept,10,10,DOID:0080534;MONDO:0019202;NCIT:C38106;NCIT:C6496;SNOMEDCT:253042009
Disease.txt,MONDO:0019203,12,(dropped),dropped,0,1,MEDDRA:10066728
Disease.txt,MONDO:0019203,12,MONDO:0019203,kept,11,11,DOID:2800;MEDDRA:10019107;MEDDRA:10021225;MEDDRA:10078268;MESH:D000080203
Disease.txt,MONDO:0019209,15,(dropped),dropped,0,1,MEDDRA:10014596
Disease.txt,MONDO:0019209,15,MONDO:0019209,kept,14,14,DOID:10844;EFO:0007332;ICD10:A83.0;ICD9:062.0;MEDDRA:10023119
Disease.txt,MONDO:0019238,6,(dropped),dropped,0,1,MEDDRA:10070969
Disease.txt,MONDO:0019238,6,MONDO:0019238,kept,5,5,DOID:0050832;MONDO:0019238;UMLS:C0268127;medgen:541208;orphanet:79193
Disease.txt,MONDO:0019249,13,(dropped),dropped,0,1,MEDDRA:10028093
Disease.txt,MONDO:0019249,13,MONDO:0019249,kept,12,12,DOID:12798;ICD10:E76.3;ICD9:277.5;MEDDRA:10028096;MESH:D009083
Disease.txt,MONDO:0019254,11,(dropped),dropped,0,1,MEDDRA:10037546
Disease.txt,MONDO:0019254,11,MONDO:0019254,kept,10,10,DOID:653;ICD10:E79.8;ICD9:277.2;MESH:D011686;MONDO:0019254
Disease.txt,MONDO:0019259,8,(dropped),dropped,0,1,MEDDRA:10034875
Disease.txt,MONDO:0019259,8,MONDO:0019259,kept,7,7,HP:0005982;MONDO:0019259;NCIT:C117117;UMLS:C0751434;UMLS:C4025094
Disease.txt,MONDO:0019266,11,(dropped),dropped,0,1,MEDDRA:10051316
Disease.txt,MONDO:0019266,11,MONDO:0019266,kept,10,10,DOID:13677;EFO:1001164;MESH:D020083;MONDO:0019266;NCIT:C119049
Disease.txt,MONDO:0019269,12,(moved-to-other-compendium),moved,0,6,HP:0008064;MEDDRA:10021197;MEDDRA:10021198;MEDDRA:10040812;SNOMEDCT:782957005
Disease.txt,MONDO:0019269,12,MONDO:0019269,kept,6,6,DOID:1697;MESH:D007057;MONDO:0019269;NCIT:C84776;medgen:7002
Disease.txt,MONDO:0019270,6,(dropped),dropped,0,1,MEDDRA:10015280
Disease.txt,MONDO:0019270,6,MONDO:0019270,kept,5,5,MONDO:0019270;SNOMEDCT:254215005;UMLS:C0432330;medgen:609461;orphanet:79355
Disease.txt,MONDO:0019280,15,(dropped),dropped,0,1,MEDDRA:10020864
Disease.txt,MONDO:0019280,15,MONDO:0019280,kept,14,14,DOID:420;HP:0000998;ICD10:L68;MEDDRA:10020863;MEDDRA:10086660
Disease.txt,MONDO:0019287,13,(dropped),dropped,0,1,MEDDRA:10010452
Disease.txt,MONDO:0019287,13,MONDO:0019287,kept,12,12,DOID:2121;HP:0000968;ICD9:757.31;MESH:D004476;MONDO:0019287
Disease.txt,MONDO:0019290,13,(dropped),dropped,0,1,MEDDRA:10040868
Disease.txt,MONDO:0019290,13,MONDO:0019290,kept,12,12,HP:0001010;MEDDRA:10021064;MEDDRA:10050575;MESH:D017496;MONDO:0019290
Disease.txt,MONDO:0019293,13,(dropped),dropped,0,1,MEDDRA:10062171
Disease.txt,MONDO:0019293,13,MONDO:0019293,kept,12,12,DOID:9540;HP:0011276;MEDDRA:10047043;MEDDRA:10047109;MESH:D017445
Disease.txt,MONDO:0019297,17,(dropped),dropped,0,1,MEDDRA:10025282
Disease.txt,MONDO:0019297,17,MONDO:0019297,kept,16,16,DOID:4977;HP:0001004;MEDDRA:10025233;MEDDRA:10025284;MEDDRA:10052315
Disease.txt,MONDO:0019303,9,(dropped),dropped,0,1,MEDDRA:10063493
Disease.txt,MONDO:0019303,9,MONDO:0019303,kept,8,8,MEDDRA:10054804;MESH:D019588;MONDO:0019303;SNOMEDCT:399959003;SNOMEDCT:88587007
Disease.txt,MONDO:0019312,11,(dropped),dropped,0,1,MEDDRA:10071775
Disease.txt,MONDO:0019312,11,MONDO:0019312,kept,10,10,DOID:3753;ICD10:E70.331;MESH:D022861;MONDO:0019312;NCIT:C37261
Disease.txt,MONDO:0019315,8,(dropped),dropped,0,1,MEDDRA:10012812
Disease.txt,MONDO:0019315,8,MONDO:0019315,kept,7,7,DOID:3665;MONDO:0019315;NCIT:C3218;SNOMEDCT:703826004;UMLS:C0024901
Disease.txt,MONDO:0019316,12,(dropped),dropped,0,1,MEDDRA:10046752
Disease.txt,MONDO:0019316,12,MONDO:0019316,kept,11,11,DOID:12309;EFO:1001229;ICD10:D47.01;MESH:D014582;MONDO:0019316
Disease.txt,MONDO:0019322,7,(dropped),dropped,0,1,MEDDRA:10057053
Disease.txt,MONDO:0019322,7,MONDO:0019322,kept,6,6,EFO:0008613;MONDO:0019322;SNOMEDCT:81285006;UMLS:C0263316;medgen:537814
Disease.txt,MONDO:0019323,8,(dropped),dropped,0,1,MEDDRA:10058917
Disease.txt,MONDO:0019323,8,MONDO:0019323,kept,7,7,EFO:0008603;MEDDRA:10034281;MONDO:0019323;SNOMEDCT:36739006;UMLS:C0263312
Disease.txt,MONDO:0019324,10,(dropped),dropped,0,1,MEDDRA:10057069
Disease.txt,MONDO:0019324,10,MONDO:0019324,kept,9,9,DOID:0080850;EFO:0008601;ICD10:L10.2;MEDDRA:10057054;MONDO:0019324
Disease.txt,MONDO:0019338,16,(dropped),dropped,0,1,MEDDRA:10039486
Disease.txt,MONDO:0019338,16,MONDO:0019338,kept,15,15,DOID:11335;ICD10:D86;ICD9:135;MEDDRA:10039485;MEDDRA:10039490
Disease.txt,MONDO:0019339,8,(dropped),dropped,0,1,MEDDRA:10056894
Disease.txt,MONDO:0019339,8,MONDO:0019339,kept,7,7,MESH:C535317;MONDO:0019339;NCIT:C85237;SNOMEDCT:50749006;UMLS:C3266843
Disease.txt,MONDO:0019340,13,(dropped),dropped,0,1,MEDDRA:10039710
Disease.txt,MONDO:0019340,13,MONDO:0019340,kept,12,12,DOID:419;EFO:1001993;HP:0100324;MEDDRA:10012517;MONDO:0019340
Disease.txt,MONDO:0019344,10,(dropped),dropped,0,1,MEDDRA:10068801
Disease.txt,MONDO:0019344,10,MONDO:0019344,kept,9,9,DOID:0080744;EFO:1001982;MESH:C537778;MONDO:0019344;NCIT:C206530
Disease.txt,MONDO:0019345,34,(dropped),dropped,0,2,MEDDRA:10017915;MEDDRA:10054178
Disease.txt,MONDO:0019345,34,MONDO:0019345,kept,32,32,DOID:12385;EFO:0005585;ICD10:A03;ICD10:A03.0;ICD10:A03.1
Disease.txt,MONDO:0019349,12,(dropped),dropped,0,1,MEDDRA:10064387
Disease.txt,MONDO:0019349,12,MONDO:0019349,kept,11,11,DOID:0112103;DOID:14748;MEDDRA:10064388;MESH:D058495;MONDO:0019349
Disease.txt,MONDO:0019350,16,(dropped),dropped,0,1,MEDDRA:10019904
Disease.txt,MONDO:0019350,16,MONDO:0019350,kept,15,15,DOID:12971;ICD10:D58.0;ICD9:282.0;MEDDRA:10002079;MEDDRA:10041509
Disease.txt,MONDO:0019353,11,(dropped),dropped,0,1,MEDDRA:10062766
Disease.txt,MONDO:0019353,11,MONDO:0019353,kept,10,10,DOID:0050817;MESH:D000080362;MONDO:0019353;NCIT:C85078;OMIM.PS:248200
Disease.txt,MONDO:0019354,9,(dropped),dropped,0,1,MEDDRA:10063402
Disease.txt,MONDO:0019354,9,MONDO:0019354,kept,8,8,DOID:0080046;MONDO:0019354;NCIT:C74984;OMIM.PS:108300;SNOMEDCT:78675000
Disease.txt,MONDO:0019355,14,(dropped),dropped,0,1,MEDDRA:10064056
Disease.txt,MONDO:0019355,14,MONDO:0019355,kept,13,13,DOID:14256;EFO:0007135;ICD10:M06.1;MEDDRA:10079455;MEDDRA:10079456
Disease.txt,MONDO:0019359,11,(dropped),dropped,0,1,MEDDRA:10039207
Disease.txt,MONDO:0019359,11,MONDO:0019359,kept,10,10,DOID:0050052;MEDDRA:10039130;MESH:D012373;MONDO:0019359;NCIT:C128410
Disease.txt,MONDO:0019360,10,(dropped),dropped,0,1,MEDDRA:10039137
Disease.txt,MONDO:0019360,10,MONDO:0019360,kept,9,9,DOID:11103;ICD10:A79.1;ICD9:083.2;MEDDRA:10039126;MONDO:0019360
Disease.txt,MONDO:0019362,13,(dropped),dropped,0,1,MEDDRA:10014979
Disease.txt,MONDO:0019362,13,MONDO:0019362,kept,12,12,DOID:0050480;MEDDRA:10014976;MEDDRA:10024888;MEDDRA:10039129;MEDDRA:10057298
