compendium,before_leader,before_leader_label,before_leader_type,before_size,destination,destination_label,destination_kind,destination_compendium,destination_type,after_size,member_count,example_members
Disease.txt,MONDO:0006982,subacute thyroiditis,biolink:Disease,16,MONDO:0006982,subacute thyroiditis,kept,Disease.txt,biolink:Disease,15,15,"DOID:7165 ""subacute thyroiditis""; EFO:1001194 ""obsolete_subacute thyroiditis""; ICD10:E06.1 """"; ICD9:245.1 """"; MEDDRA:10012410 """""
Disease.txt,MONDO:0006983,subclavian steal syndrome,biolink:Disease,12,(dropped),,dropped,,,0,1,"MEDDRA:10042335 """""
Disease.txt,MONDO:0006983,subclavian steal syndrome,biolink:Disease,12,MONDO:0006983,subclavian steal syndrome,kept,Disease.txt,biolink:Disease,11,11,"DOID:13002 ""subclavian steal syndrome""; HP:6000038 ""Subclavian artery stenosis""; ICD9:435.2 """"; MEDDRA:10050180 """"; MESH:D013349 ""Subclavian Steal Syndrome"""
Disease.txt,MONDO:0006984,subdural empyema,biolink:Disease,11,(dropped),,dropped,,,0,1,"MEDDRA:10042360 """""
Disease.txt,MONDO:0006984,subdural empyema,biolink:Disease,11,MONDO:0006984,subdural empyema,kept,Disease.txt,biolink:Disease,10,10,"DOID:11389 ""subdural empyema""; EFO:1001196 ""obsolete_subdural empyema""; MEDDRA:10083083 """"; MESH:D013354 ""Empyema, Subdural""; MONDO:0006984 ""subdural empyema"""
Disease.txt,MONDO:0006987,subvalvular aortic stenosis,biolink:Disease,10,(dropped),,dropped,,,0,1,"MEDDRA:10042431 """""
Disease.txt,MONDO:0006987,subvalvular aortic stenosis,biolink:Disease,10,MONDO:0006987,subvalvular aortic stenosis,kept,Disease.txt,biolink:Disease,9,9,"DOID:5805 ""subvalvular aortic stenosis""; EFO:1001199 ""obsolete_subvalvular aortic stenosis""; HP:0001682 ""Subvalvular aortic stenosis""; MESH:D001020 ""Aortic Stenosis, Subvalvular""; MONDO:0006987 ""subvalvular aortic stenosis"""
Disease.txt,MONDO:0006988,sulfhemoglobinemia,biolink:Disease,10,(dropped),,dropped,,,0,1,"MEDDRA:10042481 """""
Disease.txt,MONDO:0006988,sulfhemoglobinemia,biolink:Disease,10,MONDO:0006988,sulfhemoglobinemia,kept,Disease.txt,biolink:Disease,9,9,"DOID:12451 ""sulfhemoglobinemia""; EFO:1001200 ""obsolete_sulfhemoglobinemia""; MEDDRA:10042490 """"; MEDDRA:10055636 """"; MESH:D013436 ""Sulfhemoglobinemia"""
Disease.txt,MONDO:0006992,syphilitic aortitis,biolink:Disease,8,(dropped),,dropped,,,0,1,"MEDDRA:10042900 """""
Disease.txt,MONDO:0006992,syphilitic aortitis,biolink:Disease,8,MONDO:0006992,syphilitic aortitis,kept,Disease.txt,biolink:Disease,7,7,"EFO:1001206 ""obsolete_syphilitic aortitis""; MEDDRA:10002923 """"; MONDO:0006992 ""syphilitic aortitis""; NCIT:C197974 ""Syphilitic Aortitis""; SNOMEDCT:20735004 """""
Disease.txt,MONDO:0006993,systolic heart failure,biolink:Disease,11,(dropped),,dropped,,,0,1,"MEDDRA:10074631 """""
Disease.txt,MONDO:0006993,systolic heart failure,biolink:Disease,11,MONDO:0006993,systolic heart failure,kept,Disease.txt,biolink:Disease,10,10,"DOID:9651 ""systolic heart failure""; EFO:1001207 ""obsolete_systolic heart failure""; ICD10:I50.20 """"; ICD9:428.2 """"; MESH:D054143 ""Heart Failure, Systolic"""
Disease.txt,MONDO:0006994,tarsal tunnel syndrome,biolink:Disease,11,(dropped),,dropped,,,0,1,"MEDDRA:10043121 """""
Disease.txt,MONDO:0006994,tarsal tunnel syndrome,biolink:Disease,11,MONDO:0006994,tarsal tunnel syndrome,kept,Disease.txt,biolink:Disease,10,10,"DOID:12526 ""tarsal tunnel syndrome""; EFO:1001208 ""obsolete_tarsal tunnel syndrome""; ICD10:G57.5 """"; ICD9:355.5 """"; MESH:D013641 ""Tarsal Tunnel Syndrome"""
Disease.txt,MONDO:0006996,thyroid crisis,biolink:Disease,13,(dropped),,dropped,,,0,1,"MEDDRA:10043705 """""
Disease.txt,MONDO:0006996,thyroid crisis,biolink:Disease,13,MONDO:0006996,thyroid crisis,kept,Disease.txt,biolink:Disease,12,12,"DOID:12837 ""thyroid crisis""; EFO:1001212 ""obsolete_thyroid crisis""; HP:0011782 ""Thyroid crisis""; MEDDRA:10011397 """"; MEDDRA:10043773 """""
Disease.txt,MONDO:0006998,tonsil cancer,biolink:Disease,12,(dropped),,dropped,,,0,1,"MEDDRA:10044002 """""
Disease.txt,MONDO:0006998,tonsil cancer,biolink:Disease,12,MONDO:0006998,tonsil cancer,kept,Disease.txt,biolink:Disease,11,11,"DOID:8858 ""tonsil cancer""; EFO:1001214 ""obsolete_tonsil cancer""; ICD10:C09 """"; ICD9:146.0 """"; MEDDRA:10026539 """""
Disease.txt,MONDO:0007001,tricuspid valve prolapse,biolink:Disease,9,(dropped),,dropped,,,0,1,"MEDDRA:10066862 """""
Disease.txt,MONDO:0007001,tricuspid valve prolapse,biolink:Disease,9,MONDO:0007001,tricuspid valve prolapse,kept,Disease.txt,biolink:Disease,8,8,"DOID:5644 ""tricuspid valve prolapse""; EFO:1001218 ""obsolete_tricuspid valve prolapse""; HP:0001704 ""Tricuspid valve prolapse""; MESH:D014263 ""Tricuspid Valve Prolapse""; MONDO:0007001 ""tricuspid valve prolapse"""
Disease.txt,MONDO:0007002,trochlear nerve disorder,biolink:Disease,14,(dropped),,dropped,,,0,1,"MEDDRA:10074765 """""
Disease.txt,MONDO:0007002,trochlear nerve disorder,biolink:Disease,14,MONDO:0007002,trochlear nerve disorder,kept,Disease.txt,biolink:Disease,13,13,"DOID:13864 ""trochlear nerve disease""; ICD10:H49.1 """"; ICD9:378.53 """"; MEDDRA:10065836 """"; MEDDRA:10085542 """""
Disease.txt,MONDO:0007004,type III hypersensitivity disease,biolink:Disease,10,(dropped),,dropped,,,0,1,"MEDDRA:10045265 """""
Disease.txt,MONDO:0007004,type III hypersensitivity disease,biolink:Disease,10,MONDO:0007004,type III hypersensitivity disease,kept,Disease.txt,biolink:Disease,9,9,"DOID:1557 ""hypersensitivity reaction type III disease""; EFO:1001222 ""obsolete_type III hypersensitivity reaction disease""; MESH:D007105 ""Immune Complex Diseases""; MONDO:0007004 ""type III hypersensitivity disease""; NCIT:C114346 ""Type III Hypersensitivity"""
Disease.txt,MONDO:0007008,uremia,biolink:Disease,11,(dropped),,dropped,,,0,1,"MEDDRA:10046369 """""
Disease.txt,MONDO:0007008,uremia,biolink:Disease,11,MONDO:0007008,uremia,kept,Disease.txt,biolink:Disease,10,10,"DOID:4676 ""uremia""; EFO:1001226 ""obsolete_uremia""; MEDDRA:10046320 """"; MEDDRA:10046321 """"; MEDDRA:10046370 """""
Disease.txt,MONDO:0007012,variant Creutzfeldt-Jakob disease,biolink:Disease,9,(dropped),,dropped,,,0,1,"MEDDRA:10064199 """""
Disease.txt,MONDO:0007012,variant Creutzfeldt-Jakob disease,biolink:Disease,9,MONDO:0007012,variant Creutzfeldt-Jakob disease,kept,Disease.txt,biolink:Disease,8,8,"DOID:5435 ""variant Creutzfeldt-Jakob disease""; EFO:1001233 ""obsolete_variant Creutzfeldt-Jakob disease""; MONDO:0007012 ""variant Creutzfeldt-Jakob disease""; NCIT:C128438 ""Variant Creutzfeldt-Jakob Disease""; SNOMEDCT:304603007 """""
Disease.txt,MONDO:0007015,viral meningitis,biolink:Disease,14,(dropped),,dropped,,,0,1,"MEDDRA:10047469 """""
Disease.txt,MONDO:0007015,viral meningitis,biolink:Disease,14,MONDO:0007015,viral meningitis,kept,Disease.txt,biolink:Disease,13,13,"DOID:10310 ""viral meningitis""; EFO:1001236 ""obsolete_viral meningitis""; ICD10:A87 """"; ICD9:047.9 """"; MEDDRA:10027260 """""
Disease.txt,MONDO:0007016,vitamin A deficiency,biolink:Disease,10,(dropped),,dropped,,,0,1,"MEDDRA:10047586 """""
Disease.txt,MONDO:0007016,vitamin A deficiency,biolink:Disease,10,MONDO:0007016,vitamin A deficiency,kept,Disease.txt,biolink:Disease,9,9,"EFO:1001237 ""obsolete_vitamin A deficiency""; HP:0004905 ""Reduced circulating vitamin A concentration""; MEDDRA:10046240 """"; MESH:D014802 ""Vitamin A Deficiency""; MONDO:0007016 ""vitamin A deficiency"""
Disease.txt,MONDO:0007017,vitreous detachment,biolink:Disease,13,(dropped),,dropped,,,0,1,"MEDDRA:10047650 """""
Disease.txt,MONDO:0007017,vitreous detachment,biolink:Disease,13,MONDO:0007017,vitreous detachment,kept,Disease.txt,biolink:Disease,12,12,"DOID:9726 ""vitreous detachment""; EFO:1001238 ""obsolete_vitreous detachment""; HP:0001489 ""Posterior vitreous detachment""; MEDDRA:10058006 """"; MESH:D020255 ""Vitreous Detachment"""
Disease.txt,MONDO:0007018,vulvitis,biolink:Disease,9,(dropped),,dropped,,,0,1,"MEDDRA:10047780 """""
Disease.txt,MONDO:0007018,vulvitis,biolink:Disease,9,MONDO:0007018,vulvitis,kept,Disease.txt,biolink:Disease,8,8,"DOID:3901 ""vulvitis""; EFO:1001239 ""obsolete_vulvitis""; ICD10:N76.2 """"; MESH:D014847 ""Vulvitis""; MONDO:0007018 ""vulvitis"""
Disease.txt,MONDO:0007019,vulvovaginitis,biolink:Disease,11,(dropped),,dropped,,,0,1,"MEDDRA:10047794 """""
Disease.txt,MONDO:0007019,vulvovaginitis,biolink:Disease,11,MONDO:0007019,vulvovaginitis,kept,Disease.txt,biolink:Disease,10,10,"DOID:2273 ""vulvovaginitis""; EFO:1001240 ""obsolete_vulvovaginitis""; ICD10:N76.0 """"; MEDDRA:10047798 """"; MESH:D014848 ""Vulvovaginitis"""
Disease.txt,MONDO:0007022,xanthogranulomatous pyelonephritis,biolink:Disease,10,(dropped),,dropped,,,0,1,"MEDDRA:10074389 """""
Disease.txt,MONDO:0007022,xanthogranulomatous pyelonephritis,biolink:Disease,10,MONDO:0007022,xanthogranulomatous pyelonephritis,kept,Disease.txt,biolink:Disease,9,9,"DOID:11401 ""xanthogranulomatous pyelonephritis""; EFO:1001244 ""obsolete_xanthogranulomatous pyelonephritis""; HP:0033761 ""Xanthogranulomatous pyelonephritis""; MESH:D011705 ""Pyelonephritis, Xanthogranulomatous""; MONDO:0007022 ""xanthogranulomatous pyelonephritis"""
Disease.txt,MONDO:0007027,metabolic dysfunction-associated steatohepatitis,biolink:Disease,10,(dropped),,dropped,,,0,1,"MEDDRA:10053219 """""
Disease.txt,MONDO:0007027,metabolic dysfunction-associated steatohepatitis,biolink:Disease,10,MONDO:0007027,metabolic dysfunction-associated steatohepatitis,kept,Disease.txt,biolink:Disease,9,9,"DOID:0080547 ""metabolic dysfunction-associated steatohepatitis""; EFO:1001249 ""obsolete_non-alcoholic steatohepatitis""; MEDDRA:10086372 """"; MEDDRA:10090856 """"; MONDO:0007027 ""metabolic dysfunction-associated steatohepatitis"""
Disease.txt,MONDO:0007029,branchio-oto-renal syndrome,biolink:Disease,11,(dropped),,dropped,,,0,1,"MEDDRA:10071135 """""
Disease.txt,MONDO:0007029,branchio-oto-renal syndrome,biolink:Disease,11,MONDO:0007029,branchio-oto-renal syndrome,kept,Disease.txt,biolink:Disease,10,10,"DOID:14702 ""branchiootorenal syndrome""; MEDDRA:10071142 """"; MESH:D019280 ""Branchio-Oto-Renal Syndrome""; MONDO:0007029 ""branchio-oto-renal syndrome""; NCIT:C98983 ""Melnick-Fraser Syndrome"""
Disease.txt,MONDO:0007032,prune belly syndrome,biolink:Disease,14,(dropped),,dropped,,,0,1,"MEDDRA:10051025 """""
Disease.txt,MONDO:0007032,prune belly syndrome,biolink:Disease,14,MONDO:0007032,prune belly syndrome,kept,Disease.txt,biolink:Disease,13,13,"DOID:0060889 ""prune belly syndrome""; HP:0004392 ""Prune belly""; ICD10:Q79.4 """"; MEDDRA:10051035 """"; MEDDRA:10051036 """""
Disease.txt,MONDO:0007037,achondroplasia,biolink:Disease,12,(dropped),,dropped,,,0,1,"MEDDRA:10000452 """""
Disease.txt,MONDO:0007037,achondroplasia,biolink:Disease,12,MONDO:0007037,achondroplasia,kept,Disease.txt,biolink:Disease,11,11,"DOID:4480 ""achondroplasia""; MEDDRA:10000453 """"; MESH:C531599 ""Achondroplastic dwarfism""; MESH:D000130 ""Achondroplasia""; MONDO:0007037 ""achondroplasia"""
Disease.txt,MONDO:0007041,Apert syndrome,biolink:Disease,12,(dropped),,dropped,,,0,1,"MEDDRA:10002943 """""
Disease.txt,MONDO:0007041,Apert syndrome,biolink:Disease,12,MONDO:0007041,Apert syndrome,kept,Disease.txt,biolink:Disease,11,11,"MESH:C566327 ""Vogt Cephalodactyly""; MESH:D000168 ""Acrocephalosyndactylia""; MONDO:0007041 ""Apert syndrome""; NCIT:C99099 ""Type I Acrocephalosyndactyly""; OMIM:101200 """""
Disease.txt,MONDO:0007048,acrokeratosis verruciformis,biolink:Disease,10,(dropped),,dropped,,,0,1,"MEDDRA:10069445 """""
Disease.txt,MONDO:0007048,acrokeratosis verruciformis,biolink:Disease,10,MONDO:0007048,acrokeratosis verruciformis,kept,Disease.txt,biolink:Disease,9,9,"DOID:0050606 ""acrokeratosis verruciformis""; EFO:1000666 ""obsolete_acrokeratosis verruciformis""; MONDO:0007048 ""acrokeratosis verruciformis""; NCIT:C27519 ""Acrokeratosis Verruciformis""; OMIM:101900 """""
Disease.txt,MONDO:0007064,"severe combined immunodeficiency, autosomal recessive, T cell-negative, B cell-negative, NK cell-negative, due to adenosine deaminase deficiency",biolink:Disease,15,MONDO:0007064,"severe combined immunodeficiency, autosomal recessive, T cell-negative, B cell-negative, NK cell-negative, due to adenosine deaminase deficiency",kept,Disease.txt,biolink:Disease,12,12,"DOID:5810 ""adenosine deaminase deficiency""; ICD10:D81.30 """"; MESH:C531816 ""Severe combined immunodeficiency due to adenosine deaminase deficiency""; MONDO:0007064 ""severe combined immunodeficiency, autosomal recessive, T cell-negative, B cell-negative, NK cell-negative, due to adenosine deaminase deficiency""; NCIT:C3962 ""Adenosine Deaminase Deficiency"""
Disease.txt,MONDO:0007064,"severe combined immunodeficiency, autosomal recessive, T cell-negative, B cell-negative, NK cell-negative, due to adenosine deaminase deficiency",biolink:Disease,15,UMLS:C0268124,Adenosine deaminase deficiency,regrouped,Disease.txt,biolink:Disease,3,3,"MEDDRA:10066367 """"; MEDDRA:10066372 """"; UMLS:C0268124 ""Adenosine deaminase deficiency"""
Disease.txt,MONDO:0007070,adiposis dolorosa,biolink:Disease,12,(dropped),,dropped,,,0,1,"MEDDRA:10001294 """""
Disease.txt,MONDO:0007070,adiposis dolorosa,biolink:Disease,12,MONDO:0007070,adiposis dolorosa,kept,Disease.txt,biolink:Disease,11,11,"DOID:3928 ""adiposis dolorosa""; EFO:1000667 ""obsolete_adiposis dolorosa""; MEDDRA:10012421 """"; MESH:D000274 ""Adiposis Dolorosa""; MONDO:0007070 ""adiposis dolorosa"""
Disease.txt,MONDO:0007113,Angelman syndrome,biolink:Disease,14,(dropped),,dropped,,,0,1,"MEDDRA:10049004 """""
Disease.txt,MONDO:0007113,Angelman syndrome,biolink:Disease,14,MONDO:0007113,Angelman syndrome,kept,Disease.txt,biolink:Disease,13,13,"DOID:1932 ""Angelman syndrome""; ICD10:Q93.51 """"; MEDDRA:10052652 """"; MESH:C531619 ""Happy puppet syndrome (formerly)""; MESH:D017204 ""Angelman Syndrome"""
Disease.txt,MONDO:0007114,Angel-shaped phalango-epiphyseal dysplasia,biolink:Disease,9,(dropped),,dropped,,,0,1,"MEDDRA:10066017 """""
Disease.txt,MONDO:0007114,Angel-shaped phalango-epiphyseal dysplasia,biolink:Disease,9,MONDO:0007114,Angel-shaped phalango-epiphyseal dysplasia,kept,Disease.txt,biolink:Disease,8,8,"MEDDRA:10066018 """"; MESH:C536361 ""Angel shaped phalangoepiphyseal dysplasia""; MONDO:0007114 ""Angel-shaped phalango-epiphyseal dysplasia""; OMIM:105835 """"; SNOMEDCT:720984008 """""
Disease.txt,MONDO:0007150,arcus senilis,biolink:Disease,16,(dropped),,dropped,,,0,1,"MEDDRA:10003082 """""
Disease.txt,MONDO:0007150,arcus senilis,biolink:Disease,16,MONDO:0007150,arcus senilis,kept,Disease.txt,biolink:Disease,15,15,"DOID:11342 ""arcus senilis""; EFO:1000818 ""obsolete_arcus senilis""; HP:0001084 ""Corneal arcus""; ICD10:H18.41 """"; MEDDRA:10058651 """""
Disease.txt,MONDO:0007174,Lown-Ganong-Levine syndrome,biolink:Disease,12,(dropped),,dropped,,,0,1,"MEDDRA:10024984 """""
Disease.txt,MONDO:0007174,Lown-Ganong-Levine syndrome,biolink:Disease,12,MONDO:0007174,Lown-Ganong-Levine syndrome,kept,Disease.txt,biolink:Disease,11,11,"DOID:13087 ""Lown-Ganong-Levine syndrome""; ICD10:I45.6 """"; ICD9:426.81 """"; MESH:C566237 ""Atrial Tachyarrhythmia with Short PR Interval""; MESH:D008151 ""Lown-Ganong-Levine Syndrome"""
Disease.txt,MONDO:0007191,Behcet disease,biolink:Disease,15,(dropped),,dropped,,,0,1,"MEDDRA:10004213 """""
Disease.txt,MONDO:0007191,Behcet disease,biolink:Disease,15,MONDO:0007191,Behcet disease,kept,Disease.txt,biolink:Disease,14,14,"DOID:13241 ""Behcet's disease""; EFO:0003780 ""obsolete_Behcet's syndrome""; ICD10:M35.2 """"; ICD9:136.1 """"; MEDDRA:10004211 """""
Disease.txt,MONDO:0007243,Burkitt lymphoma,biolink:Disease,25,(dropped),,dropped,,,0,1,"MEDDRA:10006595 """""
Disease.txt,MONDO:0007243,Burkitt lymphoma,biolink:Disease,25,MONDO:0007243,Burkitt lymphoma,kept,Disease.txt,biolink:Disease,24,24,"DOID:8584 ""Burkitt lymphoma""; EFO:0000309 ""obsolete_Burkitts lymphoma""; HP:0030080 ""Burkitt lymphoma""; ICD10:C83.7 """"; ICD9:200.2 """""
Disease.txt,MONDO:0007256,hepatocellular carcinoma,biolink:Disease,25,(dropped),,dropped,,,0,1,"MEDDRA:10049010 """""
Disease.txt,MONDO:0007256,hepatocellular carcinoma,biolink:Disease,25,MONDO:0007256,hepatocellular carcinoma,kept,Disease.txt,biolink:Disease,24,24,"DOID:684 ""hepatocellular carcinoma""; DOID:686 ""liver carcinoma""; EFO:0000182 ""obsolete_hepatocellular carcinoma""; HP:0001402 ""Hepatocellular carcinoma""; MEDDRA:10007416 """""
Disease.txt,MONDO:0007303,cervical rib disease,biolink:Disease,14,(dropped),,dropped,,,0,1,"MEDDRA:10008301 """""
Disease.txt,MONDO:0007303,cervical rib disease,biolink:Disease,14,MONDO:0007303,cervical rib disease,kept,Disease.txt,biolink:Disease,13,13,"HP:0000891 ""Cervical ribs""; MEDDRA:10008299 """"; MESH:D002573 ""Cervical Rib Syndrome""; MESH:D057070 ""Cervical Rib""; MONDO:0007303 ""cervical rib disease"""
Disease.txt,MONDO:0007316,Chiari malformation type I,biolink:Disease,10,(dropped),,dropped,,,0,1,"MEDDRA:10056944 """""
Disease.txt,MONDO:0007316,Chiari malformation type I,biolink:Disease,10,MONDO:0007316,Chiari malformation type I,kept,Disease.txt,biolink:Disease,9,9,"HP:0007099 ""Chiari type I malformation""; MESH:C566133 ""Chiari Malformation Type I with Syringomyelia""; MONDO:0007316 ""Chiari malformation type I""; OMIM:118420 """"; SNOMEDCT:253185002 """""
Disease.txt,MONDO:0007318,Alagille syndrome,biolink:Disease,11,(dropped),,dropped,,,0,1,"MEDDRA:10053870 """""
Disease.txt,MONDO:0007318,Alagille syndrome,biolink:Disease,11,MONDO:0007318,Alagille syndrome,kept,Disease.txt,biolink:Disease,10,10,"DOID:9245 ""Alagille syndrome""; ICD10:Q44.71 """"; MESH:D016738 ""Alagille Syndrome""; MONDO:0007318 ""Alagille syndrome""; NCIT:C35139 ""Alagille Syndrome"""
Disease.txt,MONDO:0007345,aorta coarctation,biolink:Disease,14,(dropped),,dropped,,,0,1,"MEDDRA:10009807 """""
Disease.txt,MONDO:0007345,aorta coarctation,biolink:Disease,14,MONDO:0007345,aorta coarctation,kept,Disease.txt,biolink:Disease,13,13,"DOID:0051054 ""coarctation of the aorta""; EFO:1001267 ""obsolete_Aortic Coarctation""; HP:0001680 ""Coarctation of aorta""; MEDDRA:10002894 """"; MEDDRA:10009805 """""
Disease.txt,MONDO:0007369,hereditary coproporphyria,biolink:Disease,11,(dropped),,dropped,,,0,1,"MEDDRA:10019866 """""
Disease.txt,MONDO:0007369,hereditary coproporphyria,biolink:Disease,11,MONDO:0007369,hereditary coproporphyria,kept,Disease.txt,biolink:Disease,10,10,"DOID:13269 ""hereditary coproporphyria""; ICD10:E80.29 """"; MESH:D046349 ""Coproporphyria, Hereditary""; MONDO:0007369 ""hereditary coproporphyria""; NCIT:C84759 ""Hereditary Coproporphyria"""
Disease.txt,MONDO:0007404,Cri-du-chat syndrome,biolink:Disease,12,(dropped),,dropped,,,0,1,"MEDDRA:10011385 """""
Disease.txt,MONDO:0007404,Cri-du-chat syndrome,biolink:Disease,12,MONDO:0007404,Cri-du-chat syndrome,kept,Disease.txt,biolink:Disease,11,11,"DOID:12580 ""Cri-Du-Chat syndrome""; ICD10:Q93.4 """"; ICD9:758.31 """"; MESH:D003410 ""Cri-du-Chat Syndrome""; MONDO:0007404 ""Cri-du-chat syndrome"""
Disease.txt,MONDO:0007414,Gorham-Stout disease,biolink:Disease,8,(dropped),,dropped,,,0,1,"MEDDRA:10071283 """""
Disease.txt,MONDO:0007414,Gorham-Stout disease,biolink:Disease,8,MONDO:0007414,Gorham-Stout disease,kept,Disease.txt,biolink:Disease,7,7,"MONDO:0007414 ""Gorham-Stout disease""; NCIT:C219969 ""Gorham-Stout Disease""; OMIM:123880 """"; SNOMEDCT:1515008 """"; UMLS:C0029438 ""Massive Osteolyses"""
Disease.txt,MONDO:0007417,Darier disease,biolink:Disease,16,(dropped),,dropped,,,0,1,"MEDDRA:10023369 """""
Disease.txt,MONDO:0007417,Darier disease,biolink:Disease,16,MONDO:0007417,Darier disease,kept,Disease.txt,biolink:Disease,15,15,"DOID:2734 ""keratosis follicularis""; ICD10:E50.8 """"; MEDDRA:10011860 """"; MESH:C565125 ""Darier Disease, Acral Hemorrhagic Type""; MESH:C565126 ""Darier Disease, Segmental"""
Disease.txt,MONDO:0007473,Duane retraction syndrome,biolink:Disease,17,(dropped),,dropped,,,0,1,"MEDDRA:10013799 """""
Disease.txt,MONDO:0007473,Duane retraction syndrome,biolink:Disease,17,MONDO:0007473,Duane retraction syndrome,kept,Disease.txt,biolink:Disease,16,16,"DOID:12557 ""Duane retraction syndrome""; HP:0009921 ""Duane anomaly""; ICD10:H50.81 """"; ICD9:378.71 """"; MEDDRA:10090415 """""
Disease.txt,MONDO:0007529,elastosis perforans serpiginosa,biolink:Disease,8,(dropped),,dropped,,,0,1,"MEDDRA:10014338 """""
Disease.txt,MONDO:0007529,elastosis perforans serpiginosa,biolink:Disease,8,MONDO:0007529,elastosis perforans serpiginosa,kept,Disease.txt,biolink:Disease,7,7,"MESH:C536202 ""Elastosis perforans serpiginosa""; MONDO:0007529 ""elastosis perforans serpiginosa""; OMIM:130100 """"; SNOMEDCT:49428008 """"; UMLS:C0221271 ""Elastosis perforans serpiginosa"""
Disease.txt,MONDO:0007536,congenital lobar emphysema,biolink:Disease,11,(dropped),,dropped,,,0,1,"MEDDRA:10010456 """""
Disease.txt,MONDO:0007536,congenital lobar emphysema,biolink:Disease,11,MONDO:0007536,congenital lobar emphysema,kept,Disease.txt,biolink:Disease,10,10,"HP:0033255 ""Congenital lobar overinflation""; MESH:C535735 ""Congenital lobar emphysema""; MONDO:0007536 ""congenital lobar emphysema""; NCIT:C98895 ""Congenital Lobar Emphysema""; OMIM:130710 """""
Disease.txt,MONDO:0007540,multiple endocrine neoplasia type 1,biolink:Disease,14,DOID:10017,multiple endocrine neoplasia type 1,regrouped,Disease.txt,biolink:Disease,13,13,"DOID:10017 ""multiple endocrine neoplasia type 1""; ICD10:E31.21 """"; ICD9:258.01 """"; MEDDRA:10026979 """"; MEDDRA:10027180 """""
Disease.txt,MONDO:0007540,multiple endocrine neoplasia type 1,biolink:Disease,14,MONDO:0007540,multiple endocrine neoplasia type 1,kept,Disease.txt,biolink:Disease,1,1,"MONDO:0007540 ""multiple endocrine neoplasia type 1"""
Disease.txt,MONDO:0007564,pilomatrixoma,biolink:Disease,13,(dropped),,dropped,,,0,1,"MEDDRA:10035040 """""
Disease.txt,MONDO:0007564,pilomatrixoma,biolink:Disease,13,MONDO:0007564,pilomatrixoma,kept,Disease.txt,biolink:Disease,12,12,"DOID:5374 ""pilomatrixoma""; EFO:0009082 ""obsolete_Pilomatrixoma""; HP:0030434 ""Pilomatrixoma""; MESH:D018296 ""Pilomatrixoma""; MONDO:0007564 ""pilomatrixoma"""
Disease.txt,MONDO:0007603,Felty syndrome,biolink:Disease,13,(dropped),,dropped,,,0,1,"MEDDRA:10016386 """""
Disease.txt,MONDO:0007603,Felty syndrome,biolink:Disease,13,MONDO:0007603,Felty syndrome,kept,Disease.txt,biolink:Disease,12,12,"DOID:11042 ""Felty's syndrome""; EFO:0007269 ""obsolete_Felty's syndrome""; ICD10:M05.0 """"; ICD9:714.1 """"; MESH:D005258 ""Felty Syndrome"""
Disease.txt,MONDO:0007606,fibrodysplasia ossificans progressiva,biolink:Disease,13,(dropped),,dropped,,,0,1,"MEDDRA:10068715 """""
Disease.txt,MONDO:0007606,fibrodysplasia ossificans progressiva,biolink:Disease,13,MONDO:0007606,fibrodysplasia ossificans progressiva,kept,Disease.txt,biolink:Disease,12,12,"DOID:13374 ""fibrodysplasia ossificans progressiva""; ICD10:M61.1 """"; ICD9:728.11 """"; MEDDRA:10036809 """"; MEDDRA:10091485 """""
Disease.txt,MONDO:0007650,MALT lymphoma,biolink:Disease,21,(dropped),,dropped,,,0,1,"MEDDRA:10060707 """""
Disease.txt,MONDO:0007650,MALT lymphoma,biolink:Disease,21,MONDO:0007650,MALT lymphoma,kept,Disease.txt,biolink:Disease,20,20,"DOID:0050909 ""extranodal marginal zone lymphoma of mucosa-associated lymphoid tissue""; EFO:0000191 ""obsolete_MALT lymphoma""; MEDDRA:10081368 """"; MEDDRA:10082405 """"; MEDDRA:10092607 """""
Disease.txt,MONDO:0007652,gastric mucosal hypertrophy,biolink:Disease,18,(dropped),,dropped,,,0,2,"MEDDRA:10017807 """"; MEDDRA:10017868 """""
Disease.txt,MONDO:0007652,gastric mucosal hypertrophy,biolink:Disease,18,MONDO:0007652,gastric mucosal hypertrophy,kept,Disease.txt,biolink:Disease,16,16,"DOID:8757 ""gastric mucosal hypertrophy""; EFO:1000946 ""obsolete_gastric mucosal hypertrophy""; HP:0005246 ""Giant hypertrophic gastritis""; ICD9:535.2 """"; MEDDRA:10057029 """""
Disease.txt,MONDO:0007656,Gerstmann-Straussler-Scheinker syndrome,biolink:Disease,16,(dropped),,dropped,,,0,1,"MEDDRA:10072075 """""
Disease.txt,MONDO:0007656,Gerstmann-Straussler-Scheinker syndrome,biolink:Disease,16,MONDO:0007656,Gerstmann-Straussler-Scheinker syndrome,kept,Disease.txt,biolink:Disease,15,15,"DOID:4249 ""Gerstmann-Straussler-Scheinker syndrome""; ICD10:A81.82 """"; ICD9:046.71 """"; MEDDRA:10072102 """"; MESH:C535800 ""Amyloidosis, Cerebral, with Spongiform Encephalopathy"""
Disease.txt,MONDO:0007693,hypertrichosis cubiti-short stature syndrome,biolink:Disease,9,(dropped),,dropped,,,0,1,"MEDDRA:10068636 """""
